"result_time";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"routingtableactive";"neighbor_id_0";"neighbor_petx_0";"neighbor_parent_0";"neighbor_id_1";"neighbor_petx_1";"neighbor_parent_1";"neighbor_id_2";"neighbor_petx_2";"neighbor_parent_2";"neighbor_id_3";"neighbor_petx_3";"neighbor_parent_3";"neighbor_id_4";"neighbor_petx_4";"neighbor_parent_4";"pkt_length";"parentparent"
"2016-08-20 20:11:24.261";22831;22231;5;20141;2;0;5;10;0;221;50;10;221;224;1537;849;253;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-20 20:20:31.973";21341;11501;5;10101;0;0;5;10;83;221;50;10;7;243;3412;196;468;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 20:20:38.832";20841;11501;2;22731;0;0;5;10;71;221;50;10;255;222;3656;108;733;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 20:47:55.277";22731;11301;2;40031;0;0;4;10;226;221;40;10;3;226;5603;9254;1819;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10701
"2016-08-20 20:48:08.848";21141;11501;1;11501;1;0;5;10;9;221;51;11;0;213;3338;1;2786;49;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 20:56:08.886";20841;11501;2;22731;0;0;5;10;77;221;50;10;1;222;3662;108;734;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 21:08:00.364";23131;11501;5;22631;1;0;5;10;91;221;50;10;7;237;6236;21376;3644;2;20;22731;10;40031;23341;10;10601;11501;10;40031;20301;10;40031;0;0;0;55;40031
"2016-08-20 21:15:39.188";21341;23341;5;10101;0;0;5;10;91;221;50;10;210;218;3420;196;472;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 21:31:39.332";20841;11501;2;22731;0;0;5;10;83;221;50;10;0;222;3668;108;735;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 22:07:13.028";20841;22731;2;22731;1;0;5;10;88;221;50;10;215;223;3673;108;737;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 22:10:43.844";21341;11501;5;10101;0;0;5;10;99;221;50;10;7;243;3428;196;472;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 22:11:25.757";21141;11501;1;11501;0;0;5;10;20;221;51;11;0;213;3349;1;2797;49;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 22:18:36.145";22731;11301;2;40031;0;0;4;10;234;221;40;10;4;227;5611;9280;1825;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10701
"2016-08-20 22:23:50.304";22631;40031;2;40031;0;0;4;10;115;221;40;10;219;222;5492;10899;1872;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10701
"2016-08-20 22:29:39.856";22831;22231;5;20141;0;0;5;10;12;221;50;10;219;221;1549;849;255;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-20 22:42:45.753";20841;11501;2;22731;2;0;5;10;93;221;50;10;0;223;3678;108;739;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 22:49:36.373";23131;22631;5;22631;0;0;5;10;102;221;50;10;233;231;6247;21377;3645;2;20;22731;10;40031;23341;10;10601;11501;10;40031;20301;10;40031;0;0;0;55;40031
"2016-08-20 23:05:46.297";21341;23341;5;10101;0;0;5;10;108;221;50;10;211;218;3437;196;475;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 23:18:12.672";20841;11501;2;22731;0;0;5;10;99;221;50;10;0;222;3684;108;739;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 23:34:41.189";21141;11501;1;11501;2;0;5;10;32;221;52;12;0;213;3361;1;2820;49;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 23:43:52.037";23031;20301;4;22731;1;0;5;10;58;221;50;10;1;223;5179;9638;1656;4;20;23341;10;10601;11501;10;40031;20301;10;10601;23131;10;10601;0;0;0;55;40031
"2016-08-20 23:44:06.504";23031;20301;4;22731;1;0;6;10;58;221;50;10;1;223;5179;9638;1656;4;20;23341;10;10601;11501;10;40031;20301;10;10601;23131;10;10601;0;0;0;55;40031
"2016-08-20 23:49:18.881";22731;40031;2;40031;0;0;4;10;242;221;40;10;221;222;5619;9303;1830;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10701
"2016-08-20 23:53:44.161";20841;22731;2;22731;1;0;6;10;104;221;50;10;217;224;3689;108;741;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 00:00:51.901";21341;11501;5;10101;0;0;5;10;115;221;50;10;7;241;3444;196;475;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 00:29:17.013";20841;22731;2;22731;0;0;5;10;110;221;50;10;217;223;3695;108;743;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 00:31:10.672";23131;23341;5;22631;0;0;5;10;112;221;50;10;235;236;6257;21377;3648;2;20;22731;10;40031;23341;10;10601;11501;10;40031;20301;10;40031;0;0;0;55;40031
"2016-08-21 00:48:00.521";22831;20141;4;20141;0;0;5;10;24;221;50;10;227;222;1561;850;256;0;20;22731;10;40031;11501;10;40031;23341;10;10601;23131;10;10601;0;0;0;55;40031
"2016-08-21 00:55:55.673";21341;11501;5;10101;0;0;5;10;123;221;50;10;6;241;3452;196;477;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 00:57:56.353";21141;20711;5;20941;1;0;6;10;44;221;60;10;0;219;3373;1;2836;49;14;11501;20;40031;48895;30;22631;21151;65535;20541;22931;11;20541;0;0;0;55;10101
"2016-08-21 01:04:53.268";20841;11501;2;22731;4;0;5;10;115;221;50;10;1;225;3700;108;748;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 01:20:01.832";22731;40031;1;40031;0;0;4;10;251;221;40;10;224;225;5628;9329;1836;1;20;22631;10;40031;20141;10;40031;10401;10;10601;11301;10;10601;0;0;0;55;10301
"2016-08-21 01:40:15.484";20841;11501;2;22731;1;0;5;10;121;221;50;10;0;224;3706;108;751;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 01:51:01.117";21341;11501;5;10101;0;0;5;10;131;221;50;10;7;241;3460;196;482;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 02:06:44.233";22631;11001;2;40031;0;0;4;10;134;221;44;14;0;214;5511;10928;1890;3;20;11001;14;11201;22731;10;40031;20141;10;40031;11501;10;40031;0;0;0;55;10301
"2016-08-21 02:12:48.985";23131;23341;5;22631;0;0;5;10;122;221;50;10;237;237;6267;21378;3650;2;20;22731;10;40031;23341;10;10601;11501;10;40031;20301;10;40031;0;0;0;55;40031
"2016-08-21 02:15:46.18";20841;22731;2;22731;0;0;5;10;126;221;50;10;215;223;3711;108;755;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 02:21:10.748";21141;11801;5;20941;1;0;6;10;56;221;60;10;2;222;3385;1;2848;49;14;11501;34;40031;48895;30;22631;21151;65535;20541;22931;11;20541;0;0;0;55;10101
"2016-08-21 02:46:05.62";21341;11501;5;10101;0;0;5;10;140;221;50;10;7;241;3469;196;488;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 02:50:42.288";22731;40031;1;40031;0;0;4;10;3;221;40;10;223;224;5636;9357;1841;1;20;22631;10;40031;20141;10;40031;10401;10;10601;11301;10;10601;0;0;0;55;10301
"2016-08-21 02:51:14.74";20841;22731;2;22731;0;0;5;10;132;221;50;10;216;223;3717;108;757;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 03:06:21.389";22831;23341;4;20141;0;0;5;10;36;221;50;10;228;232;1573;856;257;0;20;22731;10;40031;11501;10;40031;23341;10;10601;23131;10;10601;0;0;0;55;40031
"2016-08-21 03:26:47.012";20841;22731;2;22731;0;0;5;10;138;221;50;10;215;223;3723;108;761;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 03:37:36.069";23031;22731;4;22731;0;0;5;10;79;221;50;10;231;231;5200;9643;1660;4;20;23341;10;10601;11501;10;40031;20301;10;10601;23131;10;10601;0;0;0;55;40031
"2016-08-21 03:41:15.813";21341;11501;5;10101;1;0;5;10;147;221;50;10;7;242;3476;196;489;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 03:44:27.693";21141;11801;5;22831;1;0;6;10;68;221;60;10;1;223;3397;1;2852;49;14;11501;34;40031;48895;30;22631;20941;10;10101;21151;65535;10101;0;0;0;55;20141
"2016-08-21 03:54:22.48";23131;22731;5;22631;0;0;5;10;132;221;50;10;228;231;6277;21380;3654;2;20;22731;10;40031;23341;10;10601;11501;10;40031;20301;10;40031;0;0;0;55;40031
"2016-08-21 04:02:22.948";20841;22731;2;22731;2;0;5;10;144;221;50;10;214;222;3729;108;765;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 04:21:24.856";22731;40031;1;40031;0;0;4;10;11;221;40;10;223;224;5644;9384;1846;1;20;22631;10;40031;20141;10;40031;10401;10;10601;11301;10;10601;0;0;0;55;10301
"2016-08-21 04:36:15.617";21341;23341;5;10101;0;0;5;10;155;221;50;10;212;219;3484;196;490;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 04:37:48.092";20841;11501;2;22731;0;0;5;10;149;221;50;10;0;222;3734;108;766;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 05:07:40.14";21141;22831;5;22831;0;0;6;10;81;221;60;10;225;231;3410;1;2859;49;14;11501;20;40031;48895;30;22631;23131;11;60001;23031;12;60001;0;0;0;55;20141
"2016-08-21 05:13:18.041";20841;23131;4;22731;0;0;6;10;154;221;59;10;215;221;3739;108;767;0;14;11501;10;40031;62031;10;60001;23131;10;60001;23031;11;60001;0;0;0;55;40031
"2016-08-21 05:24:42.585";22831;20031;5;20141;0;0;6;10;49;221;59;10;6;235;1586;862;258;0;20;22731;10;40031;11501;10;40031;23341;10;10601;23131;10;10601;0;0;0;55;40031
"2016-08-21 05:31:22.668";21341;23341;5;10101;1;0;5;10;163;221;50;10;213;217;3492;196;493;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 05:36:00.381";23131;22631;5;22631;0;0;5;10;143;221;50;10;232;229;6288;21384;3656;2;20;22731;10;40031;23341;10;10601;11501;10;40031;20301;10;40031;0;0;0;55;40031
"2016-08-21 05:48:48.209";20841;22731;3;22731;0;0;5;10;161;221;50;10;216;223;3746;108;770;0;14;11501;10;40031;23241;10;60001;62031;10;11501;23131;10;11501;0;0;0;55;40031
"2016-08-21 05:49:37.377";22631;11001;2;40031;0;0;4;10;154;221;40;10;0;218;5531;10962;1903;3;20;11001;10;11201;22731;10;40031;20141;10;40031;11501;10;40031;0;0;0;55;10301
"2016-08-21 05:52:08.829";22731;40031;1;40031;0;0;4;10;19;221;40;10;222;224;5652;9411;1848;1;20;22631;10;40031;20141;10;40031;10401;10;11001;11301;10;11001;0;0;0;55;10301
"2016-08-21 06:24:18.12";20841;22731;2;22731;0;0;5;10;165;221;50;10;217;222;3750;108;771;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 06:26:24.836";21341;11501;5;10101;0;0;5;10;172;221;50;10;6;241;3501;196;496;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 06:30:57.313";21141;20711;5;20941;0;0;6;10;92;221;60;10;1;219;3421;1;2876;50;14;11501;27;40031;48895;30;22631;21151;65535;20541;22931;11;20541;0;0;0;55;10101
"2016-08-21 06:59:48.013";20841;22731;2;22731;0;0;5;10;171;221;50;10;214;223;3756;108;773;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 07:17:35.388";23131;21731;5;22631;0;0;5;10;152;221;57;13;220;221;6297;21387;3657;2;20;22731;10;40031;23341;10;10601;11501;10;40031;21731;13;40031;0;0;0;55;40031
"2016-08-21 07:21:30.873";21341;10101;5;10101;0;0;6;10;179;221;50;10;1;222;3508;196;501;0;14;22731;10;40031;23341;12;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 07:22:48.621";22731;40031;1;40031;0;0;4;10;28;221;40;10;220;220;5661;9441;1853;1;20;22631;10;40031;20141;10;40031;10401;10;11001;11301;10;11001;0;0;0;55;10301
"2016-08-21 07:31:33.673";23031;23341;3;22731;0;0;6;10;97;221;50;10;238;240;5218;9650;1665;4;20;23341;10;10601;11501;10;40031;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 07:35:22.6";20841;22731;2;22731;0;0;6;10;177;221;50;10;215;221;3762;108;773;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 07:43:02.325";22831;20141;4;20141;0;0;7;10;61;221;50;10;224;221;1598;865;264;0;20;22731;10;40031;11501;10;40031;23341;10;10601;23131;10;10601;0;0;0;55;40031
"2016-08-21 07:54:20.901";21141;11501;1;11501;4;0;5;10;104;221;52;12;0;215;3433;1;2905;50;14;48895;30;22631;20941;11;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-21 08:10:51.057";20841;11501;2;22731;1;0;5;10;182;221;50;10;2;222;3767;108;775;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 08:16:35.736";21341;21731;5;10101;0;0;5;10;187;221;50;10;215;219;3516;196;503;0;14;22731;10;40031;23341;11;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 08:46:19.856";20841;11501;2;22731;0;0;5;10;188;221;50;10;0;223;3773;108;775;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 08:53:35.797";22731;40031;1;40031;1;0;4;10;35;221;40;10;223;225;5668;9476;1860;1;20;22631;10;40031;20141;10;40031;21731;10;40031;11301;10;40031;0;0;0;55;10301
"2016-08-21 08:59:12.625";23131;22731;5;22631;0;0;5;10;162;221;50;10;229;225;6307;21393;3660;2;20;22731;10;40031;23341;10;10501;11501;10;40031;21731;12;40031;0;0;0;55;40031
"2016-08-21 09:11:41.412";21341;10101;5;10101;0;0;5;10;195;221;50;10;2;221;3524;196;504;0;14;22731;10;40031;23341;11;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 09:17:27.945";21141;20711;5;20941;0;0;6;10;116;221;60;10;0;220;3445;1;2926;50;14;11501;28;40031;48895;30;22631;21151;65535;20541;22931;11;20541;0;0;0;55;10101
"2016-08-21 09:21:52.673";20841;22731;2;22731;0;0;5;10;193;221;50;10;218;223;3778;108;776;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 09:32:29.933";22631;40031;1;40031;0;0;4;10;173;221;40;10;222;224;5550;11000;1911;3;20;22731;10;40031;20141;10;40031;11501;10;40031;21731;10;40031;0;0;0;55;10301
"2016-08-21 09:57:21.096";20841;22731;2;22731;0;0;5;10;199;221;50;10;216;224;3784;108;776;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 10:01:22.58";22831;11501;4;20141;0;0;5;10;73;221;50;10;6;239;1610;866;267;0;20;22731;10;40031;11501;10;40031;23341;10;10501;23131;10;10501;0;0;0;55;40031
"2016-08-21 10:06:48.664";21341;22631;5;10101;2;0;5;10;203;221;50;10;221;221;3532;196;512;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 10:24:15.388";22731;11301;2;40031;0;0;4;10;44;221;49;10;3;226;5677;9501;1862;1;20;11301;10;11101;22631;10;40031;20141;10;40031;21731;10;40031;0;0;0;55;10301
"2016-08-21 10:32:53.988";20841;11501;2;22731;1;0;5;10;204;221;50;10;1;221;3789;108;780;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 10:40:46.869";21141;22831;5;20941;1;0;6;10;128;221;60;10;226;231;3457;1;2951;51;14;11501;29;40031;48895;30;22631;21151;65535;20541;22931;11;20541;0;0;0;55;10101
"2016-08-21 10:40:52.486";23131;11501;5;22631;0;0;5;10;173;221;50;10;8;238;6318;21395;3661;2;20;22731;10;40031;23341;10;10501;11501;10;40031;21731;11;40031;0;0;0;55;40031
"2016-08-21 11:01:49.308";21341;20141;5;10101;0;0;5;10;211;221;50;10;215;211;3540;196;514;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 11:08:26.081";20841;11501;2;22731;0;0;5;10;210;221;50;10;0;217;3795;108;781;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 11:25:33.016";23031;22731;4;22731;0;0;5;10;117;221;50;10;226;226;5238;9659;1669;4;20;23341;10;10501;11501;10;40031;22631;10;40031;23131;10;40031;0;0;0;55;40031
"2016-08-21 11:43:53.001";20841;22731;2;22731;0;0;5;10;215;221;50;10;215;221;3800;108;781;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 11:54:55.084";22731;40031;2;40031;0;0;4;10;51;221;40;10;223;221;5684;9531;1866;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-21 11:56:57.393";21341;20141;5;10101;1;0;5;10;220;221;50;10;220;214;3549;196;517;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 12:03:59.092";21141;11501;1;11501;0;0;5;10;139;221;53;13;0;213;3468;1;2960;51;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-21 12:19:23.032";20841;22731;2;22731;0;0;5;10;221;221;50;10;214;221;3806;108;781;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 12:19:44.076";22831;23341;5;20141;0;0;5;10;85;221;50;10;230;231;1622;867;272;0;20;22731;10;40031;20541;10;11301;11501;10;40031;23341;10;40031;0;0;0;55;40031
"2016-08-21 12:22:24.064";23131;23341;5;22631;0;0;5;10;183;221;50;10;235;235;6328;21396;3663;2;20;22731;10;40031;23341;10;10501;11501;10;40031;21731;11;40031;0;0;0;55;40031
"2016-08-21 12:52:00.673";21341;10101;5;10101;0;0;5;10;227;221;50;10;0;220;3556;196;518;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 12:54:54.641";20841;11501;2;22731;0;0;5;10;226;221;50;10;0;222;3811;108;781;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 13:15:23.564";22631;40031;2;40031;0;0;4;10;192;221;40;10;222;224;5569;11050;1922;3;20;40331;10;11101;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-21 13:25:37.264";22731;11301;2;40031;0;0;4;10;60;221;40;10;3;225;5693;9561;1875;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-21 13:27:15.428";21141;11501;1;11501;0;0;5;10;152;221;51;11;0;215;3481;1;2969;51;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-21 13:30:24.053";20841;11501;2;22731;0;0;5;10;232;221;50;10;0;222;3817;108;781;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 13:47:03.628";21341;10101;5;10101;0;0;5;10;235;221;50;10;0;220;3564;196;520;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 14:04:00.917";23131;21731;5;22631;0;0;5;10;192;221;51;11;218;218;6337;21397;3674;2;20;22731;10;40031;23341;10;10501;11501;10;40031;21731;11;40031;0;0;0;55;40031
"2016-08-21 14:05:56.184";20841;22731;2;22731;0;0;5;10;237;221;50;10;215;221;3822;108;781;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 14:38:01.741";22831;20141;5;20141;0;0;5;10;97;221;50;10;222;220;1634;867;276;0;20;22731;10;40031;20541;10;11301;11501;10;40031;23341;10;40031;0;0;0;55;40031
"2016-08-21 14:41:25.257";20841;22731;2;22731;0;0;5;10;243;221;50;10;214;223;3828;108;781;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 14:42:10.884";21341;23341;5;10101;1;0;5;10;243;221;50;10;210;219;3572;196;526;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 14:50:40.205";21141;11501;1;11501;4;0;5;10;163;221;52;12;0;217;3492;1;2987;51;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-21 14:56:19.493";22731;11301;2;40031;0;0;4;10;68;221;40;10;4;223;5701;9589;1883;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-21 15:16:55.536";20841;22731;2;22731;0;0;5;10;249;221;50;10;214;221;3834;108;787;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 15:19:30.633";23031;22731;4;22731;0;0;5;10;137;221;50;10;225;227;5258;9668;1672;4;20;23341;10;10501;11501;10;40031;22631;10;40031;23131;10;40031;0;0;0;55;40031
"2016-08-21 15:37:14.669";21341;20141;5;10101;1;0;5;10;252;221;50;10;211;215;3581;196;532;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 15:45:38.129";23131;22731;5;22631;0;0;5;10;203;221;50;10;229;230;6348;21397;3679;2;20;22731;10;40031;23341;10;10501;11501;10;40031;21731;11;40031;0;0;0;55;40031
"2016-08-21 15:52:26.205";20841;11501;2;22731;0;0;5;10;254;221;50;10;0;221;3839;108;788;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 16:13:49.397";21141;11501;1;11501;1;0;5;10;175;221;51;11;0;215;3504;1;2994;51;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-21 16:27:06.097";22731;40031;2;40031;2;0;4;10;76;221;40;10;223;223;5709;9610;1886;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-21 16:27:56.949";20841;11501;2;22731;0;0;5;10;4;221;50;10;0;221;3845;108;790;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 16:32:18.981";21341;20141;5;10101;1;0;5;10;3;221;50;10;213;213;3588;196;536;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 16:56:26.333";22831;23341;5;20141;0;0;5;10;109;221;50;10;229;232;1646;867;279;0;20;22731;10;40031;20541;10;11301;11501;10;40031;23341;10;40031;0;0;0;55;40031
"2016-08-21 16:58:17.392";22631;40031;1;40031;0;0;4;10;212;221;40;10;221;224;5589;11083;1925;3;20;22731;10;40031;20541;10;11301;20141;10;40031;11501;10;40031;0;0;0;55;10301
"2016-08-21 17:03:27.237";20841;22731;2;22731;0;0;5;10;9;221;50;10;216;221;3850;108;791;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 17:27:12.533";23131;22631;4;22631;0;0;5;10;213;221;50;10;232;231;6358;21399;3684;2;20;22731;10;40031;23341;10;10501;11501;10;40031;23031;10;40031;0;0;0;55;40031
"2016-08-21 17:27:21.681";21341;20141;5;10101;0;0;5;10;11;221;50;10;216;215;3596;196;540;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 17:37:02.125";21141;11501;1;11501;0;0;5;10;187;221;50;10;0;216;3516;1;3000;51;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-21 17:38:57.913";20841;11501;2;22731;0;0;5;10;16;221;50;10;0;220;3857;108;791;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 17:57:43.973";22731;40031;2;40031;0;0;4;10;85;221;40;10;223;224;5718;9635;1890;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-21 18:14:33.524";20841;11501;2;22731;2;0;5;10;20;221;50;10;0;220;3861;108;795;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 18:22:30.201";21341;10101;5;10101;0;0;5;10;20;221;50;10;0;219;3605;196;540;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 18:50:01.314";20841;11501;2;22731;1;0;5;10;26;221;50;10;0;222;3867;108;796;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 19:00:19.212";21141;11501;1;11501;0;0;5;10;199;221;50;10;0;217;3528;1;3007;51;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-21 19:08:53.804";23131;10101;5;22631;1;0;5;10;223;221;52;12;5;230;6368;21399;3685;2;20;22731;10;40031;23341;10;10501;11501;10;40031;10101;12;40031;0;0;0;55;40031
"2016-08-21 19:13:36.524";23031;23341;4;22731;1;0;5;10;156;221;50;10;238;241;5277;9677;1677;4;20;23341;10;10501;11501;10;40031;22631;10;40031;23131;10;40031;0;0;0;55;40031
"2016-08-21 19:14:45.768";22831;11501;5;20141;1;0;5;10;122;221;50;10;7;237;1659;867;283;0;20;22731;10;40031;22231;10;11301;20541;11;11301;11501;10;11301;0;0;0;55;40031
