"result_time";"total_time";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"ctrl_ntxpkt";"ctrl_nrxpkt";"ctrl_nparentchange";"ctrl_ntricklereset";"data_ntxpkt";"data_nrxpkt";"data_nrxacks";"data_nqueuedrops";"data_ndups";"data_ninconsistencies";"pkt_length"
"2016-08-23 09:43:28.865";1054166421;61431;10101;1;10101;0;0;5;10;141;205;50;10;1;220;910;1739;1411;5;15433;56620;515;46815;4042;1745;2626;0;23;0;52
"2016-08-23 09:43:59.769";1037347205;30651;21501;2;31131;1;0;6;10;94;205;64;10;2;223;863;413;1483;20;39622;32835;793;14008;2757;413;1255;0;0;1;52
"2016-08-23 09:44:50.201";4053196823;22731;40031;2;40031;0;0;4;10;43;205;40;10;223;225;5932;10324;2031;1;43870;57167;808;25904;18272;10335;16240;0;25;0;52
"2016-08-23 09:45:02.168";1040868021;22531;21731;5;22231;0;0;5;10;131;205;50;10;224;220;900;18;172;0;22517;4140;65;10039;1089;18;917;0;0;0;52
"2016-08-23 09:45:06.921";1131696002;10801;1;1;1;0;0;1;10;230;205;10;10;0;255;999;25290;547;5;650;5424;17;66;26835;25399;26283;0;109;0;52
"2016-08-23 09:48:22.718";4037774420;23131;22731;5;22631;0;0;5;10;200;205;50;10;232;231;6601;21429;3756;2;52205;29857;619;59863;31757;21443;27999;0;42;0;52
"2016-08-23 09:48:25.405";1051142404;50031;21501;5;31131;3;0;6;10;105;205;66;12;0;215;874;234;1535;24;3528;26680;333;724;2632;295;1081;0;63;0;52
"2016-08-23 09:49:38.333";1050681605;50531;23341;2;23341;0;0;5;10;115;205;50;10;219;226;884;458;459;0;17859;46429;113;6220;1798;459;1339;0;3;1;52
"2016-08-23 09:50:02.902";1055577621;60731;61831;5;61831;0;0;6;10;136;205;60;10;240;239;905;64;546;1;21495;62806;806;6713;1511;65;964;0;4;1;52
"2016-08-23 09:51:12.493";1050681607;50431;11801;5;11801;0;0;6;10;195;205;60;10;4;3;964;991;552;16;52248;52310;261;20224;2503;1011;1935;0;23;10;52
"2016-08-23 09:51:31.37";1059552021;21931;21731;5;40331;0;0;5;10;76;205;50;10;217;215;845;92;137;0;3454;59702;46;1260;1073;92;936;0;0;1;52
"2016-08-23 09:52:19.873";1053871221;62031;11501;3;11501;0;0;5;10;2;205;50;10;1;219;1027;328;415;0;34057;34246;143;18153;1765;330;1350;0;6;0;52
"2016-08-23 09:52:32.637";1059350421;22231;11301;1;11301;0;0;4;10;41;205;40;10;2;221;810;981;466;3;1863;57360;38;509;2254;982;1785;0;2;0;52
"2016-08-23 09:52:43.52";1060070402;20031;22431;5;21731;0;0;5;10;48;205;50;10;238;7;817;129;20;0;26019;56265;83;8330;965;132;945;0;3;0;52
"2016-08-23 09:52:50.404";1055203221;60931;61431;5;61831;0;0;6;10;134;205;60;10;232;233;903;518;1036;4;21890;33027;713;10967;2453;518;1413;0;3;5;52
"2016-08-23 09:54:19.585";1129752006;40331;10601;4;10601;0;0;4;10;167;205;40;10;0;1;936;1080;613;6;3322;33517;48;954;2628;1085;2009;0;5;0;52
"2016-08-23 09:55:52.382";1052805605;30551;60001;3;31131;0;0;6;10;15;205;61;11;0;216;784;414;2176;43;10095;16562;620;2740;3370;458;1151;0;47;0;52
"2016-08-23 09:56:31.729";1035828021;23341;10601;3;10601;0;0;4;10;16;205;40;10;4;224;785;2839;796;1;24142;33357;76;9808;4419;2839;3622;0;0;0;52
"2016-08-23 09:56:50.508";1664762404;20841;22731;2;11501;0;0;5;10;137;205;50;10;215;223;4234;108;918;0;5388;42910;133;2002;5259;108;4341;0;0;0;52
"2016-08-23 09:57:14.536";1130479206;10501;10701;2;10701;0;0;3;10;209;205;30;10;2;255;978;8830;725;1;1560;1009;28;311;10529;8879;9803;0;52;0;52
"2016-08-23 09:57:15.737";1059739221;22031;22431;5;10101;1;0;5;10;170;205;50;10;247;246;939;71;165;1;5072;13099;62;1683;1172;71;1007;0;1;0;52
"2016-08-23 09:57:22.5";1059660021;22431;11301;1;11301;0;0;4;10;248;205;40;10;0;219;1017;1748;1166;5;2176;59312;69;611;3926;1751;2755;0;7;0;52
"2016-08-23 09:58:29.144";1057968006;11401;10101;2;10101;0;0;5;10;46;205;50;10;3;3;815;3385;201;0;6670;10804;166;38222;4333;3458;4132;0;140;0;52
"2016-08-23 09:58:56.48";1039896004;50331;23341;1;23341;0;0;5;10;98;205;50;10;216;224;867;167;770;7;750;10854;166;87;1803;167;1026;0;0;0;52
"2016-08-23 09:59:32.468";1053374405;30251;11601;5;11401;0;0;6;10;195;205;61;11;0;214;964;36;1434;14;639;49414;296;55;2428;36;985;0;0;1;52
"2016-08-23 09:59:51.705";1298592020;22931;23341;5;22731;0;0;5;10;86;205;50;10;233;234;1879;815;757;19;14002;11067;176;5794;3449;815;2673;0;1;0;52
"2016-08-23 10:00:02.217";1130659206;11301;11101;1;11101;0;0;3;10;156;205;30;10;3;255;925;13989;525;0;2013;64780;4;466;15428;14101;14903;0;122;0;52
"2016-08-23 10:03:18.216";1043222421;23241;10101;2;10101;0;0;5;10;67;205;50;10;2;219;836;270;477;1;22042;14590;159;10186;1581;288;1103;0;19;0;52
"2016-08-23 10:04:52.993";1053950404;31051;31131;2;31131;0;0;6;10;132;205;61;11;7;233;901;70;691;5;6742;47292;275;1510;1661;70;965;0;0;1;52
"2016-08-23 10:05:30.501";1058803206;11501;40031;1;40031;0;0;4;10;11;205;40;10;232;255;780;14784;12;0;15384;63994;15;4359;15554;14900;15542;0;137;0;52
"2016-08-23 10:06:20.096";1131667205;10701;10801;2;10201;0;0;2;10;90;205;20;10;2;255;859;22844;482;0;1012;14391;12;184;24182;22909;23700;0;67;0;52
"2016-08-23 10:06:57.585";1133028002;10011;1;1;1;0;0;1;10;105;205;10;10;6;255;1130;5392;0;0;485;2746;3;8;6521;5458;6521;0;66;0;52
"2016-08-23 10:07:55.885";1056218421;61131;61431;5;61631;0;0;6;10;29;205;60;10;227;227;798;72;540;9;22285;45758;792;13941;1409;72;860;0;0;3;52
"2016-08-23 10:08:36.165";1056261624;61231;62031;5;31131;3;0;6;10;147;205;60;10;211;210;916;85;543;3;21595;39924;919;10001;1539;85;996;0;1;3;52
"2016-08-23 10:09:41.712";1130976021;40231;10501;5;11001;0;0;4;10;249;205;40;10;3;223;1018;116;129;0;2104;17456;18;585;1262;117;1133;0;1;0;52
"2016-08-23 10:10:21.045";1056844821;60831;31131;5;61831;0;0;6;10;250;205;60;10;3;225;1019;48;572;1;21280;30319;856;5335;1638;48;1065;0;0;3;52
"2016-08-23 10:13:30.441";4054982420;22631;40031;2;40031;0;0;4;10;174;205;40;10;220;225;5807;11521;2017;3;29084;39653;713;15177;19330;11529;17310;0;22;1;52
"2016-08-23 10:13:58.085";1061049621;21731;40031;1;40031;0;0;4;10;226;205;40;10;212;212;995;2652;721;0;4686;48215;46;1607;4364;2656;3643;0;7;0;52
"2016-08-23 10:14:25.409";1035417606;11201;10801;1;10801;0;0;2;10;164;205;20;10;0;255;933;10408;173;0;436;34251;9;2;11513;10449;11340;0;41;0;52
"2016-08-23 10:17:44.468";1299888020;22831;20141;5;20141;0;0;5;10;72;205;50;10;226;222;1865;870;351;0;18782;14702;118;7974;3080;871;2734;0;1;0;52
"2016-08-23 10:18:41.817";1059379206;11601;21731;4;11501;0;0;5;10;19;205;50;10;234;6;1044;840;82;0;19051;41917;54;5153;1965;849;1883;0;9;2;52
"2016-08-23 10:19:36.637";1055548821;62231;10101;4;10101;0;0;5;10;87;205;50;10;7;239;856;147;283;0;26527;12776;91;12347;1282;147;999;0;3;0;52
"2016-08-23 10:20:04.26";1055577621;61931;11501;2;10101;1;0;5;10;5;205;51;11;2;216;774;741;643;1;37288;49076;166;22748;2147;753;1504;0;21;0;52
"2016-08-23 10:20:09.633";1062583205;10101;40031;1;40031;0;0;4;10;119;205;40;10;224;255;888;20696;32;0;21734;57736;21;6863;21549;21041;21517;0;411;0;52
"2016-08-23 10:21:09.229";1131667221;40031;10301;2;10301;0;0;3;10;72;205;30;10;2;219;841;52783;4140;0;1359;30506;29;360;57734;52866;53594;0;112;0;52
"2016-08-23 10:22:07.905";1060516821;20151;22631;5;22731;0;0;5;10;112;205;50;10;246;238;881;34;118;0;3132;29876;48;1143;1032;34;914;0;0;0;52
"2016-08-23 10:23:45.925";1054166402;30751;31131;1;31131;0;0;6;10;198;205;65;15;0;210;967;0;1125;7;535;15724;279;14;2091;0;959;0;0;0;52
"2016-08-23 10:25:16.216";1670424004;21341;20141;5;10101;0;0;5;10;113;205;50;10;218;216;3954;196;651;0;4604;7198;78;1958;4800;196;4149;0;0;2;52
"2016-08-23 10:25:52.924";1127196003;20851;11501;2;11501;1;0;5;10;198;205;50;10;2;225;967;1;579;0;641;34584;68;75;1545;1;967;0;0;0;52
"2016-08-23 10:26:36.276";1658289604;20141;10601;2;10601;1;0;4;10;36;205;40;10;0;223;3365;3347;400;3;4277;48997;96;1900;7104;3368;6702;0;27;1;52
"2016-08-23 10:29:37.212";1045785621;20441;10501;1;10501;0;0;4;10;198;205;40;10;1;213;967;1210;361;0;3068;27273;43;1119;2537;1211;2176;0;1;0;52
"2016-08-23 10:30:35.249";1056686421;61731;61931;5;61831;0;0;6;10;89;205;60;10;210;213;858;31;397;1;20355;53036;817;3118;1285;31;887;0;0;0;52
"2016-08-23 10:32:16.409";1059451206;11801;20441;3;22731;0;0;5;10;96;205;50;10;220;3;865;1160;160;0;22484;56448;112;6797;2181;1171;2021;0;14;0;52
"2016-08-23 10:35:02.308";1057320021;61331;61831;5;61831;0;0;6;10;236;205;60;10;243;242;1005;60;446;2;19803;65344;804;2681;1508;60;1060;0;2;3;52
"2016-08-23 10:37:44.721";1656806407;31131;22431;1;22431;1;0;5;10;42;205;50;10;211;255;1323;5814;873;5;59735;46839;409;25197;7989;5871;7112;0;76;7;52
"2016-08-23 10:39:06.809";1059019221;60201;62131;5;61831;0;0;6;10;13;205;60;10;215;219;1038;215;527;0;21024;64614;725;5985;1778;216;1251;0;2;0;52
"2016-08-23 10:40:09.216";1133856006;10301;10201;2;10201;0;0;2;10;207;205;20;10;4;255;976;25302;296;0;1034;23907;7;182;26567;25695;26271;0;399;0;52
"2016-08-23 10:40:11.241";1057536021;61831;10101;1;10101;1;0;5;10;41;205;50;10;0;212;810;706;830;3;12897;47523;728;42408;2341;709;1509;0;6;2;52
"2016-08-23 10:40:15.241";1062547221;21831;10401;5;10101;0;0;5;10;137;205;50;10;4;231;906;10;134;0;15393;2215;38;5844;1049;10;915;0;0;0;52
"2016-08-23 10:40:47.244";1064304006;20301;10101;5;10101;0;0;5;10;113;205;50;10;9;9;882;1897;510;7;26416;13682;101;9091;3284;1925;2767;0;32;2;52
"2016-08-23 10:42:09.96";1058918421;60531;60001;5;11401;0;0;6;10;105;205;60;10;1;218;874;67;394;0;19792;33672;714;2310;1333;67;939;0;1;1;52
"2016-08-23 10:42:25.012";9806421;61631;10101;1;10101;0;0;5;10;11;205;50;10;1;212;12;4;11;0;1198;26351;12;1844;26;4;15;0;0;0;52
"2016-08-23 10:43:10.424";1064606406;10401;11301;3;11301;0;0;4;10;22;205;40;10;4;255;1047;1452;65;0;3239;11971;26;909;2556;1461;2496;0;11;0;52
"2016-08-23 10:44:16.052";1135324805;10201;1;1;1;0;0;1;10;54;205;10;10;2;255;1079;64816;0;0;531;9225;4;25;356;64954;356;0;140;0;52
"2016-08-23 10:45:09.077";1041955204;50131;50331;5;50331;0;0;6;10;43;205;60;10;224;225;812;77;1631;32;1325;15803;246;198;2518;77;855;0;1;1;52
"2016-08-23 10:45:28.422";1061568007;20711;11501;3;10101;0;0;5;10;74;205;50;10;6;7;843;443;56;0;23867;15130;87;7079;1340;445;1284;0;3;0;52
"2016-08-23 10:47:16.148";1060171206;60001;11501;1;11501;0;0;5;10;51;205;50;10;0;255;820;2468;1128;26;54218;27690;246;23452;4394;2537;3240;0;90;2;52
"2016-08-23 10:50:51.377";1059451223;60331;60001;5;11401;1;0;6;10;61;205;60;10;3;227;830;64;341;0;19694;48902;720;63325;1231;65;891;0;3;1;52
"2016-08-23 10:51:47.536";1668139204;20841;22731;2;11501;0;0;5;10;145;205;50;10;214;221;4242;108;919;0;5429;45229;133;2012;5268;108;4349;0;0;0;52
"2016-08-23 10:52:26.705";1134158403;11101;10201;1;10201;0;0;2;10;148;205;20;10;0;255;917;34199;435;0;965;61782;9;158;35542;34503;35107;0;312;0;52
"2016-08-23 10:53:04.896";1135872005;10801;1;1;1;0;0;1;10;233;205;10;10;0;255;1002;25479;547;5;651;5433;17;66;27027;25589;26475;0;110;0;52
"2016-08-23 10:55:42.593";1044504021;20541;11301;1;11301;0;0;4;10;93;205;40;10;2;221;862;917;381;1;2948;32884;33;901;2157;921;1775;0;6;0;52
"2016-08-23 10:56:30.888";1038290402;10911;10701;3;11201;1;0;3;10;93;205;30;10;0;0;862;0;310;0;459;1391;18;16;1170;0;861;0;0;0;52
"2016-08-23 11:00:17.728";1657116004;30451;60001;3;60431;0;0;6;10;225;205;61;11;0;220;1250;225;2286;66;36920;41638;1365;13936;3760;225;1408;0;0;0;52
"2016-08-23 11:00:56.029";1063656021;22131;22231;5;10101;0;0;5;10;93;205;50;10;246;242;862;282;272;1;10373;7257;61;3440;1415;283;1142;0;1;0;52
"2016-08-23 11:03:07.656";1302480020;22931;22631;5;22731;0;0;5;10;92;205;50;10;229;226;1885;815;758;19;14116;16484;176;5854;3456;815;2679;0;1;0;52
"2016-08-23 11:03:10.565";4042368020;23131;11501;5;22631;1;0;5;10;208;205;50;10;7;238;6609;21429;3759;2;52305;34761;619;59895;31767;21443;28007;0;42;0;52
"2016-08-23 11:05:29.941";1060228822;60631;61831;5;61831;0;0;6;10;230;205;60;10;236;237;999;69;324;0;21044;19067;685;2622;1391;69;1067;0;0;2;52
"2016-08-23 11:08:56.096";1042560003;30651;30551;4;21501;0;0;9;10;99;205;69;10;241;239;868;415;1493;20;39888;36774;796;14112;2775;415;1262;0;0;1;52
"2016-08-23 11:09:57.154";1673162404;21341;20141;5;10101;3;0;5;10;119;205;50;10;216;213;3960;196;670;0;4605;8390;78;1958;4822;196;4155;0;0;2;52
"2016-08-23 11:10:47.236";1064160021;22331;11301;1;11301;0;0;4;10;10;205;45;15;0;211;779;595;606;7;4017;32650;55;1336;1977;595;1364;0;2;1;52
"2016-08-23 11:10:57.396";4042872020;23031;22631;4;22731;0;0;5;10;99;205;50;10;231;229;5476;9775;1745;4;42144;51885;937;32563;16987;9778;15238;0;11;2;52
"2016-08-23 11:14:47.913";1056686406;31301;50031;2;21501;0;0;7;10;65;205;59;10;212;0;834;8;1411;68;628;40316;160;19;2252;8;773;0;0;1;52
"2016-08-23 11:14:56.768";1064512821;22031;10401;5;10101;0;0;5;10;175;205;50;10;4;231;944;71;166;1;5076;15810;62;1683;1179;71;1012;0;1;0;52
"2016-08-23 11:15:30.752";1137240002;10011;1;1;1;0;0;1;10;109;205;10;10;6;7;1134;5392;0;0;486;2755;3;8;6525;5458;6525;0;66;0;52
"2016-08-23 11:15:35.641";1060848021;60831;61831;5;61831;0;0;6;10;253;205;60;10;230;230;1022;48;574;1;21758;141;856;6124;1643;48;1068;0;0;3;52
"2016-08-23 11:17:05.94";1058140804;30251;11601;4;60001;3;0;6;10;198;205;62;12;0;214;967;37;1439;14;662;50588;305;57;2439;37;989;0;0;1;52
"2016-08-23 11:17:39.316";1048737637;20641;20441;5;10101;0;0;5;10;40;205;50;10;253;250;809;462;225;0;3242;57806;39;1087;1495;464;1270;0;2;0;52
"2016-08-23 11:17:56.672";1130277605;20941;22731;5;11501;0;0;5;10;211;205;50;10;227;230;980;487;456;8;3031;48784;73;1083;1922;487;1458;0;0;0;52
"2016-08-23 11:19:25.094";1059220821;62031;23341;3;11501;1;0;5;10;7;205;50;10;217;220;1032;330;420;0;34407;45260;143;18410;1776;332;1357;0;6;0;52
"2016-08-23 11:21:01.436";1060718421;61231;61631;5;61431;0;0;6;10;151;205;60;10;235;235;920;85;545;3;22149;12478;924;10932;1548;85;1000;0;1;3;52
"2016-08-23 11:22:25.513";1064880021;22431;11301;1;11301;3;0;4;10;253;205;41;11;255;211;1022;1776;1187;5;2178;62219;69;611;3977;1779;2788;0;7;0;52
"2016-08-23 11:22:50.541";1045044004;50331;23341;1;23341;1;0;5;10;103;205;50;10;215;224;872;169;772;7;753;14361;166;87;1811;169;1033;0;0;0;52
"2016-08-23 11:23:53.74";1063044004;21501;10101;1;10101;0;0;5;10;102;205;51;11;0;0;871;4748;456;5;47010;1572;189;17694;6041;4833;5580;0;118;6;52
"2016-08-23 11:26:29.809";1059660021;62131;22731;4;20541;0;0;5;10;156;205;50;10;221;224;925;202;286;0;27984;12944;116;13073;1409;202;1123;0;3;0;52
"2016-08-23 11:27:13.216";1058198404;30851;31131;1;31131;1;0;7;10;120;205;69;15;0;213;889;0;4900;416;605;35549;182;19;5787;0;472;0;0;0;52
"2016-08-23 11:29:39.605";1040040006;11201;10801;1;10801;0;0;2;10;168;205;20;10;1;255;937;10526;173;0;438;34871;9;2;11635;10567;11462;0;41;0;52
"2016-08-23 11:29:41.732";1136160006;10501;10301;2;10701;0;0;3;10;213;205;30;10;1;255;982;8855;725;1;1562;3826;28;311;10558;8904;9832;0;52;0;52
"2016-08-23 11:29:43.457";1061164821;60931;61631;5;61431;0;0;6;10;139;205;60;10;229;232;908;518;1038;4;22591;19346;716;12180;2460;518;1418;0;3;5;52
"2016-08-23 11:31:07.988";1662256805;20141;40031;2;10601;0;0;4;10;44;205;40;10;216;223;3373;3354;401;3;4278;50787;96;1900;7121;3375;6717;0;27;1;52
"2016-08-23 11:33:08.069";1049162405;21031;11501;4;20441;2;0;5;10;200;205;50;10;3;228;969;175;132;0;7930;13707;51;2550;1271;175;1141;0;2;0;52
"2016-08-23 11:33:21.616";1049702421;20441;10501;1;10501;0;0;4;10;202;205;40;10;1;217;971;1216;361;0;3070;29268;43;1119;2547;1217;2186;0;1;0;52
"2016-08-23 11:36:34.12";1057795204;50031;31131;5;31301;1;0;7;10;111;205;68;14;0;219;880;237;1552;24;3586;28746;339;736;2665;298;1090;0;63;0;52
"2016-08-23 11:37:08.488";1059616804;31051;21501;2;21501;0;0;6;10;137;205;63;13;0;206;906;70;694;5;6745;48255;276;1510;1669;70;970;0;0;1;52
"2016-08-23 11:40:34.312";1067299205;11001;11201;1;11201;0;0;3;10;158;205;30;10;2;255;927;3180;94;1;1292;32012;19;230;4199;3189;4104;0;10;0;52
"2016-08-23 11:41:12.452";1064448006;11601;22731;4;11501;0;0;5;10;24;205;50;10;233;5;1049;844;82;0;19169;47488;54;5185;1974;853;1892;0;9;2;52
"2016-08-23 11:41:49.1";1048046421;22531;10401;5;22231;0;0;5;10;138;205;50;10;2;222;907;18;173;0;22813;12350;65;10204;1097;18;924;0;0;0;52
"2016-08-23 11:43:34";1068328806;10401;10601;3;11301;0;0;4;10;26;205;40;10;5;255;1051;1457;65;0;3241;13806;26;909;2570;1466;2505;0;11;0;52
"2016-08-23 11:45:21.316";1067817606;10101;40031;1;40031;0;0;4;10;124;205;40;10;222;255;893;20774;32;0;21938;64294;21;6931;21631;21120;21599;0;413;0;52
"2016-08-23 11:45:56.614";1137168006;10601;10301;3;11201;0;0;3;10;141;205;30;10;0;255;910;6149;1822;8;1692;41398;55;371;8874;6176;7044;0;33;0;52
"2016-08-23 11:46:45.932";1057780807;50431;62231;5;11801;0;0;6;10;202;205;60;10;223;3;971;995;552;16;52854;65227;261;20502;2514;1015;1946;0;23;10;52
"2016-08-23 11:46:48.94";1671516004;20841;11501;2;11501;1;0;5;10;154;205;50;10;0;218;4251;108;921;0;5452;47385;133;2018;5278;108;4358;0;0;0;52
"2016-08-23 11:47:02.636";1137232802;11301;11101;1;11101;0;0;3;10;162;205;30;10;3;255;931;14090;527;0;2015;2751;4;466;15537;14202;15010;0;122;0;52
"2016-08-23 11:47:57.253";1063238421;60201;62231;5;62131;0;0;6;10;18;205;60;10;218;218;1043;215;532;0;21530;36036;727;6854;1783;216;1256;0;2;0;52
"2016-08-23 11:52:00.668";1132488004;20851;11501;2;11501;1;0;5;10;204;205;50;10;2;225;973;1;581;0;643;36192;68;75;1553;1;973;0;0;0;52
"2016-08-23 11:54:25.936";1675900804;21341;11501;5;10101;0;0;5;10;126;205;50;10;7;242;3967;196;671;0;4605;9530;78;1958;4833;196;4162;0;0;2;52
"2016-08-23 11:56:09.948";1067328021;21731;22731;5;10101;0;0;5;10;231;205;50;10;232;231;1000;2666;738;0;4688;52129;47;1607;4400;2670;3662;0;7;0;52
"2016-08-23 11:58:01.513";1050271221;23241;10101;2;10101;0;0;5;10;73;205;50;10;1;218;842;272;480;1;22362;24533;159;10374;1592;290;1111;0;19;0;52
"2016-08-23 11:59:16.456";1137708021;40231;10501;5;11001;0;0;4;10;254;205;40;10;1;223;1023;116;129;0;2106;19734;18;585;1267;117;1138;0;1;0;52
"2016-08-23 11:59:26.257";4061491220;22631;11001;2;40031;0;0;4;10;183;205;40;10;2;221;5816;11539;2021;3;29086;43751;713;15177;19361;11547;17337;0;22;1;52
"2016-08-23 11:59:40.4";1062532821;61431;10101;1;10101;0;0;5;10;148;205;50;10;1;219;917;1757;1430;5;16429;63771;517;48297;4086;1763;2651;0;23;0;52
"2016-08-23 12:01:02.868";1140048005;10801;1;1;1;0;0;1;10;238;205;10;10;0;255;1007;25654;552;5;653;5450;17;66;27212;25765;26655;0;111;0;52
"2016-08-23 12:02:15.076";14709621;61631;10101;1;10101;0;0;5;10;16;205;50;10;0;215;17;8;12;0;1767;1720;14;2725;36;8;24;0;0;0;52
"2016-08-23 12:02:38.12";1062712821;61531;60931;5;61431;0;0;6;10;87;205;60;10;244;241;856;223;671;2;19503;60572;792;59037;1748;223;1075;0;1;2;52
"2016-08-23 12:05:28.4";1066867221;20151;22731;5;22731;0;0;5;10;115;205;50;10;238;236;884;34;120;0;3134;33893;48;1143;1037;34;917;0;0;0;52
"2016-08-23 12:06:28.628";1306368020;22931;22731;5;22731;0;0;5;10;98;205;50;10;234;234;1891;815;758;19;14184;21260;176;5882;3462;815;2685;0;1;0;52
"2016-08-23 12:12:00.024";1069905606;20301;21731;5;10101;0;0;6;10;118;205;51;10;248;255;887;1897;510;7;26621;20697;101;9167;3289;1925;2772;0;32;2;52
"2016-08-23 12:12:01.248";1064433621;60531;61431;5;60931;2;0;6;10;111;205;60;10;241;241;880;67;401;0;20440;16320;718;3356;1344;67;945;0;1;1;52
"2016-08-23 12:13:50.502";1068033621;22231;11301;1;11301;0;0;4;10;48;205;40;10;2;223;817;988;468;3;1878;62703;38;511;2271;989;1800;0;2;0;52
"2016-08-23 12:15:05.313";1307109620;22831;20141;5;20141;0;0;5;10;81;205;50;10;225;219;1874;870;357;0;18937;22474;118;8030;3100;871;2743;0;1;0;52
"2016-08-23 12:15:44.356";1138442406;40331;11001;4;10601;0;0;4;10;174;205;40;10;0;1;943;1083;613;6;3325;34737;48;954;2638;1088;2019;0;5;0;52
"2016-08-23 12:17:01.473";1059739205;50531;11501;2;23341;0;0;5;10;122;205;50;10;0;222;891;460;459;0;18161;54395;113;6346;1807;461;1348;0;3;1;52
"2016-08-23 12:17:15.557";1066500006;11401;11501;2;10101;0;0;5;10;52;205;50;10;2;2;821;3400;203;0;7773;35173;166;38888;4356;3473;4153;0;140;0;52
"2016-08-23 12:18:05.061";4046961620;23131;11501;5;22631;3;0;5;10;215;205;50;10;7;237;6616;21429;3762;2;52357;39411;619;59911;31775;21443;28014;0;42;0;52
"2016-08-23 12:19:19.236";1063728021;61331;21501;5;11401;0;0;6;10;242;205;60;10;2;216;1011;60;450;2;20594;57365;807;4047;1518;60;1066;0;2;3;52
"2016-08-23 12:20:18.756";1061337604;30751;30651;3;30651;0;0;7;10;204;205;70;10;212;212;973;0;1141;7;538;16438;280;14;2113;0;965;0;0;0;52
"2016-08-23 12:20:38.933";1064851221;60831;62031;5;60931;0;0;6;10;1;205;60;10;212;214;1026;48;575;1;22208;32009;859;6786;1648;48;1072;0;0;3;52
"2016-08-23 12:22:25.776";1063548021;61731;61931;5;60931;2;0;6;10;95;205;60;10;217;220;864;31;399;1;21206;46628;822;4543;1291;31;893;0;0;0;52
"2016-08-23 12:23:07.792";1044835221;23341;10601;3;10601;0;0;4;10;22;205;40;10;2;222;791;2867;801;1;24546;40960;76;9968;4458;2867;3656;0;0;0;52
"2016-08-23 12:23:30.624";1065002421;60731;21501;5;11401;1;0;6;10;144;205;60;10;1;215;913;64;557;1;22690;20847;808;8708;1529;65;972;0;4;1;52
"2016-08-23 12:24:03.924";1141452006;10011;1;1;1;0;0;1;10;113;205;10;10;6;7;1138;5392;0;0;488;2764;3;8;6529;5458;6529;0;66;0;52
"2016-08-23 12:31:13.313";1050372021;20541;11301;1;11301;0;0;4;10;98;205;40;10;3;223;867;927;381;1;3012;37424;33;915;2172;931;1790;0;6;0;52
"2016-08-23 12:32:38.084";1069286421;22031;22231;5;10101;0;0;5;10;178;205;50;10;245;245;947;75;169;1;5078;18900;62;1683;1189;75;1019;0;1;0;52
"2016-08-23 12:33:33.817";1065175221;61231;61631;5;60931;0;0;6;10;155;205;60;10;234;235;924;85;545;3;22704;50177;925;11862;1552;85;1004;0;1;3;52
"2016-08-23 12:33:39.169";1047772804;30651;21501;1;21501;1;0;6;10;102;205;60;10;2;223;871;420;1507;20;40123;40084;798;14192;2796;420;1270;0;0;1;52
"2016-08-23 12:33:57.125";1069977606;20031;22431;5;11501;0;0;6;10;55;205;50;10;231;5;824;134;20;0;26299;1733;84;8422;977;137;957;0;3;0;52
"2016-08-23 12:34:36.841";1062907205;30251;11401;4;11401;2;0;6;10;202;205;60;10;0;211;971;37;1445;14;663;51751;306;57;2450;37;993;0;0;1;52
"2016-08-23 12:35:42.425";1666224004;20141;40031;2;10601;0;0;4;10;52;205;40;10;214;223;3381;3362;401;3;4280;52674;96;1900;7137;3383;6733;0;27;1;52
"2016-08-23 12:36:39.433";4063752020;22731;11301;2;40031;0;0;4;10;59;205;40;10;3;222;5948;10376;2040;1;43986;64947;808;25943;18348;10387;16307;0;26;0;52
"2016-08-23 12:37:06.777";1053619221;20441;10501;1;10501;0;0;4;10;205;205;40;10;0;217;974;1223;361;0;3072;31500;43;1119;2557;1224;2196;0;1;0;52
"2016-08-23 12:37:19.333";1069740021;21931;22631;5;40331;0;0;5;10;86;205;50;10;232;233;855;92;139;0;3467;170;46;1262;1085;92;946;0;0;1;52
"2016-08-23 12:38:58.18";1678639204;21341;20141;5;10101;0;0;5;10;132;205;50;10;213;212;3973;196;672;0;4607;10827;78;1958;4840;196;4168;0;0;2;52
"2016-08-23 12:39:07.316";1068552007;20711;11501;3;10101;0;0;5;10;80;205;50;10;6;7;849;443;56;0;24204;22241;87;7179;1346;445;1290;0;3;0;52
"2016-08-23 12:41:13";1142510405;10201;1;1;1;0;0;1;10;61;205;10;10;3;255;1086;65023;0;0;534;9285;4;25;570;65161;570;0;140;0;52
"2016-08-23 12:41:48.544";1674892804;20841;11501;2;11501;2;0;5;10;162;205;50;10;0;221;4259;108;925;0;5483;49560;133;2024;5289;108;4366;0;0;0;52
"2016-08-23 12:42:25.277";1141257605;10701;10801;2;10201;0;0;2;10;97;205;20;10;2;255;866;22888;482;0;1016;15470;12;184;24233;22954;23751;0;68;0;52
"2016-08-23 12:44:15.348";1072051206;10401;10601;3;11301;1;0;4;10;30;205;40;10;5;255;1055;1464;66;0;3242;15576;26;909;2581;1473;2516;0;11;0;52
