"result_time";"pkt_length";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"flag";"linkid_sum";"temp_cs";"temp";"hum_cs";"hum";"adc_cs";"adc";"path0";"path1";"path2";"path3";"path4";"path5";"path6";"path7";"path8";"path9";"path10";"path11"
"2016-08-23 09:08:39.581";69;60631;61831;5;61431;0;0;6;10;224;222;60;10;239;238;993;69;319;0;0;2115278051;32584;5440;14978;3191;2197;733;10101;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-23 09:09:45.264";69;21831;10401;5;10101;0;0;5;10;132;222;50;10;5;230;901;10;132;0;0;2842536913;26758;5318;11887;2424;714;714;11001;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:10:01.941";69;20141;40031;2;10601;0;0;4;10;26;222;40;10;217;225;3355;3340;399;3;1;3010539902;21579;5500;9841;2237;4075;3251;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-23 09:11:58.985";69;30751;31131;1;31131;3;0;6;10;194;222;66;16;0;211;963;0;1119;7;0;3937294673;32362;5486;12798;2604;1563;32;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-23 09:12:23.737";69;10201;1;1;1;0;0;1;10;49;222;10;10;2;255;1074;64643;0;0;1;668522537;5387;5387;2484;2484;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 09:13:59.409";69;11401;11501;2;10101;0;0;5;10;44;222;50;10;1;0;813;3381;201;0;1;3283105765;27001;5394;11102;3122;824;0;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 09:14:15.369";69;22331;22231;5;10101;0;0;5;10;5;222;50;10;246;245;774;593;599;7;0;4262044473;26779;5313;12357;2883;1389;746;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 09:14:17.541";69;31051;31131;1;31131;0;0;6;10;129;222;62;12;7;233;898;70;689;5;0;4192887173;32492;5474;13324;2669;2230;699;22431;11301;11101;10801;1;0;0;0;0;0;0;0
"2016-08-23 09:15:29.952";69;11101;10201;2;10201;0;0;2;10;144;222;20;10;0;2;913;34095;417;0;1;2064569511;10854;5250;5182;2659;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 09:16:05.768";69;11801;11501;3;22731;0;0;5;10;92;222;50;10;6;6;861;1157;160;0;0;3741860965;26893;5413;9428;830;824;0;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:18:08.893";69;10401;11301;3;11301;0;0;4;10;17;222;40;10;3;255;1042;1445;55;0;1;2724614774;21826;5252;9048;2327;0;0;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-23 09:21:12.933";69;22931;23341;5;22731;0;0;5;10;83;222;50;10;233;235;1876;815;757;19;0;1154797;27250;5358;10657;2735;4752;657;10601;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:21:28.792";69;61431;10101;1;10101;0;0;5;10;139;222;50;10;1;220;908;1738;1407;5;1;2515894919;26996;5440;9542;940;1512;688;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:21:30.793";69;10301;10201;2;10201;0;0;2;10;204;222;20;10;3;255;973;25187;294;0;1;2012141511;10906;5302;4089;1566;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 09:21:38.265";44;23131;22631;5;22631;0;0;5;10;198;222;50;10;234;231;6599;21428;3756;2;90;776642625;31254;36372;14857;62213;26114;58368;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 09:22:41.337";69;50431;62231;5;11801;0;0;6;10;193;222;60;10;225;4;962;991;552;16;0;1263317851;32722;5325;12358;1944;2341;794;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-23 09:26:12.336";69;11601;10101;4;11501;0;0;5;10;16;222;50;10;7;7;1041;839;82;0;0;3545253165;26953;5397;9542;940;824;0;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:29:04.928";69;22231;11301;1;11301;0;0;4;10;39;222;40;10;2;220;808;979;465;3;1;3657181424;21839;5340;9788;2645;643;643;11101;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-23 09:31:28.018";69;60731;61931;5;61831;4;0;6;10;134;222;60;10;211;216;903;64;542;1;0;2705106051;32266;5466;13499;2685;2196;708;11501;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 09:32:14.457";69;20851;11501;2;11501;1;0;5;10;196;222;50;10;2;225;965;1;578;0;0;4099021315;27213;5407;11085;2631;1616;792;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:36:16.472";69;62031;21731;3;11501;0;0;5;10;0;222;50;10;219;219;1025;328;414;0;0;3647042079;27432;5370;11537;2339;2139;672;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 09:36:39.2";69;20711;11501;3;10101;0;0;5;10;71;222;50;10;6;7;840;443;56;0;0;30810519;26798;5318;11168;2570;824;0;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:37:06.689";69;40031;10301;2;10301;1;0;3;10;69;222;30;10;2;219;838;52678;4127;0;1;1684245376;16480;5300;7038;2897;824;824;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-23 09:38:46.417";69;20031;21731;5;21731;0;0;5;10;47;222;50;10;231;4;816;129;20;0;0;1327113279;27494;5385;12155;2547;1471;0;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:38:47.864";69;30251;60001;4;11601;4;0;6;10;193;222;61;11;0;215;962;36;1429;14;0;159715591;33051;5410;13170;2538;1544;716;11501;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-23 09:40:37.329";69;40231;40031;5;11001;0;0;4;10;247;222;40;10;241;242;1016;116;129;0;0;32170756;21958;5431;8739;1291;1631;803;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-23 09:43:37.253";69;60831;61931;5;61831;0;0;6;10;247;222;60;10;211;212;1016;48;572;1;0;2416744851;32948;5374;13166;2652;2243;751;11501;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-23 09:44:57.001";69;50531;11501;2;23341;1;0;5;10;114;222;50;10;2;225;883;458;459;0;0;1985064219;27330;5402;10793;2351;1580;752;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:44:58.416";69;20441;10501;1;10501;0;0;4;10;196;222;40;10;2;217;965;1208;360;0;0;3199084974;21903;5410;9722;2523;3344;3344;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-23 09:46:17.764";69;11201;10801;1;10801;0;0;2;10;163;222;20;10;0;255;932;10353;173;0;1;2149766211;10779;5250;4707;1762;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 09:47:17.304";69;62131;10401;4;20541;2;0;5;10;152;222;50;10;0;216;921;199;286;0;1;1109986517;27494;5384;10222;2307;669;669;10601;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:47:22.664";44;21341;10101;5;10101;0;0;5;10;107;222;50;10;1;219;3948;196;649;0;0;3342612707;57366;57348;45060;45066;48906;48896;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 09:48:03.268";69;20941;20141;5;11501;0;0;5;10;207;222;50;10;222;221;976;487;456;8;0;3851135443;27390;5461;10048;2176;6765;3537;10601;10701;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 09:48:18.48";69;11001;11201;1;11201;0;0;3;10;152;222;30;10;1;255;921;3153;94;1;1;17694526;16693;5409;7154;2429;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-23 09:51:48.433";69;61731;61931;5;61831;0;0;6;10;87;222;60;10;212;217;856;31;397;1;0;2239794351;32999;5350;11180;1088;2241;749;11501;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-23 09:57:48.596";69;40331;11001;4;10601;0;0;4;10;168;222;40;10;0;255;937;1080;613;6;0;528736928;22412;5411;9563;2464;1018;1018;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-23 09:58:24.356";69;60331;61831;5;11401;0;0;6;10;58;222;60;10;234;233;827;64;340;0;0;2095617551;33138;5272;13529;1846;2175;707;10101;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-23 09:59:18.024";69;61331;11401;5;61831;0;0;6;10;233;222;60;10;6;231;1002;60;446;2;0;121477023;33488;5551;14478;3077;1541;713;11501;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-23 10:00:25.16";69;61631;10101;1;10101;1;0;5;10;9;222;50;10;255;214;10;4;9;0;0;2529001919;22509;0;8464;0;828;0;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 10:02:55.656";69;30851;31131;1;31131;0;0;6;10;116;222;68;18;0;212;885;0;4886;416;0;3943848173;33240;5699;13246;3121;2208;677;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-23 10:05:09.948";69;10601;11201;3;11201;0;0;3;10;136;222;30;10;0;255;905;6121;1822;8;1;4286447822;16578;5294;5601;876;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-23 10:05:16.188";69;22531;10101;5;22231;0;0;5;10;132;222;50;10;8;245;901;18;172;0;0;3829009515;27817;5412;10334;2454;1570;742;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 10:07:46.597";69;22431;11301;1;11301;0;0;4;10;249;222;40;10;0;217;1018;1752;1166;5;1;3513000824;22177;5603;10125;3404;835;835;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-23 10:08:24.877";69;21501;10101;1;10101;0;0;5;10;99;222;53;13;0;255;868;4738;456;5;1;3761508465;27807;5402;10413;2533;828;0;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 10:09:34.093";69;60931;11401;5;61831;0;0;6;10;135;222;60;10;0;214;904;518;1036;4;0;95263023;33356;5419;14024;2623;1482;654;11501;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-23 10:10:29.182";69;60631;61831;5;61831;0;0;6;10;227;222;60;10;239;238;996;69;320;0;0;2410192751;33695;5650;14974;3129;2202;734;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 10:12:06.38";69;11301;11101;1;11101;0;0;3;10;158;222;30;10;4;255;927;13997;525;0;1;4201249722;16574;5272;6721;1647;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-23 10:12:19.904";69;21731;40031;1;40031;0;0;4;10;225;222;40;10;211;213;994;2652;721;0;1;2937792452;22435;5582;9464;2160;1471;643;10301;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-23 10:13:40.961";69;10201;1;1;1;0;0;1;10;52;222;10;10;2;2;1077;64748;0;0;1;668522537;5604;5604;2523;2523;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 10:15:31.605";69;10911;10701;3;11201;0;0;3;10;91;222;30;10;0;0;860;0;309;0;0;4241227672;16250;5355;6629;1865;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-23 10:16:13.997";69;60001;11501;1;11501;0;0;5;10;49;222;50;10;0;255;818;2462;1128;26;1;2605680669;27820;5387;10794;2334;828;0;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 10:16:53.997";69;22131;22431;5;10101;1;0;5;10;90;222;50;10;245;241;859;282;272;1;0;4275151873;28583;5380;12809;2726;1561;731;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 10:18:33.669";69;10011;1;1;1;0;0;1;10;106;222;10;10;6;7;1131;5392;0;0;0;656070887;5692;5692;2709;2709;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 10:19:09.701";69;61531;61431;5;61931;0;0;6;10;82;222;60;10;246;243;851;223;669;2;0;2121830751;33508;5546;11676;2434;2145;625;10101;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-23 10:20:28.492";69;60201;62231;5;61831;0;0;6;10;12;222;60;10;216;219;1037;215;527;0;0;1333978595;33984;5551;14326;2493;1468;0;22331;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-23 10:22:14.533";69;62231;10101;4;10101;0;0;5;10;89;222;50;10;7;239;858;148;283;0;1;2332391519;27770;5440;10680;2378;1551;723;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 10:22:17.945";69;30751;31131;1;31131;3;0;6;10;197;222;65;15;0;210;966;0;1125;7;0;3937294673;34377;5810;12678;2595;1560;34;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-23 10:23:50.597";69;21931;21731;5;40331;0;0;5;10;79;222;50;10;219;215;848;92;139;0;0;1451629779;28788;5510;12027;2577;2170;706;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 10:24:29.872";69;50331;23341;1;23341;0;0;5;10;100;222;50;10;216;225;869;168;770;7;1;1685401497;27937;5378;12466;2743;4871;776;10501;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 10:27:59.221";69;30651;21501;2;31131;0;0;6;10;96;222;63;10;2;223;865;413;1487;20;0;3454405119;33556;5348;13469;2689;4741;3913;10101;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-23 10:31:41.072";69;23341;10601;3;10601;0;0;4;10;18;222;40;10;3;223;787;2847;796;1;1;3323600074;23168;5767;7552;2535;4095;4095;10301;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-23 10:35:08.497";44;20841;11501;2;11501;0;0;5;10;142;222;50;10;0;220;4239;108;919;0;0;3539217708;61207;61193;28681;28684;22284;22272;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 10:37:06.637";69;61931;11501;2;10101;1;0;5;10;7;222;50;10;1;213;776;743;648;1;1;2496231819;27574;5320;10514;2216;1492;664;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 10:37:31.826";69;21831;21731;5;10101;0;0;5;10;136;222;50;10;232;227;905;10;134;0;0;1445076279;28794;5516;11821;2371;2179;715;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 10:39:57.305";69;61131;61931;5;61631;0;0;6;10;31;222;60;10;210;212;800;72;540;9;0;2731320051;33864;5348;13203;2684;2149;660;11501;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 10:40:22.744";69;10301;10201;2;10201;0;0;2;10;208;222;20;10;2;255;977;25303;296;0;1;2012141511;11479;5576;4130;1618;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 10:41:35.14";69;31131;22431;1;22431;3;0;5;10;44;222;54;14;211;255;1325;5815;883;5;1;569999577;28567;5364;10083;0;1526;696;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 10:43:59.856";69;61431;10101;1;10101;3;0;5;10;144;222;50;10;1;221;913;1746;1426;5;1;2515894919;28141;5632;9404;940;1520;692;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 10:44:01.805";69;62031;23341;3;11501;0;0;5;10;5;222;50;10;216;218;1030;330;419;0;0;2347302597;29415;5767;11606;2218;4768;673;10501;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 10:50:19.676";69;10501;10701;2;10701;0;0;3;10;211;222;30;10;0;255;980;8846;725;1;1;4096392922;16792;5523;7188;2857;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-23 10:50:46.156";69;60731;61431;5;61831;0;0;6;10;139;222;60;10;232;231;908;64;548;1;0;2364317451;34300;5753;12005;2601;2213;701;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 10:51:57.622";69;50131;11601;5;50331;0;0;6;10;44;222;61;11;1;226;813;77;1641;32;1;4003581419;34026;5532;11915;2512;1625;797;11501;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 10:53:07.434";69;61231;11401;5;61831;0;0;6;10;150;222;60;10;1;220;919;85;545;3;0;409838223;33494;5378;14569;3006;1482;654;11501;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 10:54:27.844";69;10401;10601;3;11301;0;0;4;10;23;222;40;10;5;255;1048;1452;65;0;1;2554220774;22723;5532;7532;2314;0;0;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-23 10:54:45.804";69;11101;10201;1;10201;0;0;2;10;150;222;20;10;1;255;919;34200;435;0;1;2064569511;11601;5698;5063;2551;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 10:56:42.237";44;23131;22631;5;22631;0;0;5;10;207;222;50;10;231;230;6608;21429;3758;2;90;776642627;39448;44563;44809;26629;26114;58368;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 10:59:52.82";69;40231;11301;5;11001;0;0;4;10;251;222;40;10;0;218;1020;116;129;0;0;384556528;23798;5823;7838;1252;800;800;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-23 11:00:20.976";69;20141;10601;2;10601;0;0;4;10;40;222;40;10;0;223;3369;3351;400;3;1;3271175674;23108;5740;7711;2232;3228;3228;10301;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-23 11:01:48.465";69;20541;11301;1;11301;0;0;4;10;94;222;40;10;1;221;863;917;381;1;0;3389139674;23523;5548;8462;1876;1349;1349;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-23 11:02:41.441";69;10801;1;1;1;0;0;1;10;235;222;10;10;0;255;1004;25498;547;5;1;707843537;5529;5529;2945;2945;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 11:04:07.724";69;61331;20031;5;61831;1;0;6;10;238;222;60;10;0;209;1007;60;447;2;0;4121419263;35635;5785;13395;3031;3943;712;20141;10601;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 11:04:26.325";69;31301;30551;3;21501;0;0;7;10;64;222;76;15;212;0;833;8;1411;68;0;394273050;39871;5548;16295;2745;1427;0;60001;11501;40031;11201;10801;1;0;0;0;0;0;0
"2016-08-23 11:05:27.616";69;22031;22431;5;10101;0;0;5;10;174;222;51;10;246;241;943;71;166;1;0;4268598373;29423;5590;12494;2535;1497;667;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 11:05:59.884";44;22631;11001;2;40031;0;0;4;10;179;222;40;10;1;224;5812;11531;2018;3;0;2831374173;15897;15881;26889;26882;33026;33024;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 11:08:34.828";69;11501;40031;1;40031;0;0;4;10;14;222;40;10;231;255;783;14839;12;0;1;2267369402;23208;5401;8305;994;828;0;10301;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-23 11:10:06.58";69;11001;11201;1;11201;0;0;3;10;156;222;30;10;2;255;925;3174;94;1;1;17694526;17614;5717;7077;2374;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-23 11:10:55.708";69;60531;60001;5;11401;3;0;6;10;107;222;60;10;0;213;876;67;397;0;0;2439030091;35120;5506;13441;2589;1456;628;11501;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 11:11:01.133";69;10701;10201;2;10201;0;0;2;10;93;222;20;10;0;1;862;22864;482;0;1;2038355511;11269;5366;4331;1819;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 11:12:17.692";69;60631;23241;5;61831;0;0;6;10;231;222;60;10;214;211;1000;69;324;0;0;1391563003;35874;5843;12900;3073;2768;739;11501;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-23 11:12:31.37";69;62131;20541;4;20541;0;0;5;10;155;222;50;10;219;221;924;202;286;0;0;2353858497;30095;5868;10541;2207;2011;672;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 11:13:05.288";69;50531;11501;2;23341;0;0;5;10;119;222;50;10;1;220;888;459;459;0;0;1985064219;29578;5684;10726;2262;1580;752;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 11:14:58.18";69;10201;1;1;1;0;0;1;10;56;222;10;10;2;255;1081;64876;0;0;1;668522537;5903;5903;2512;2512;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 11:17:24.993";69;31051;21501;3;31131;2;0;6;10;135;222;66;15;0;206;904;70;694;5;0;3775533819;34635;5635;13545;2625;1527;699;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 11:18:51.777";69;10101;40031;1;40031;0;0;4;10;122;222;40;10;223;255;891;20747;32;0;1;2352568502;23122;5477;8442;998;828;0;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-23 11:18:56.18";69;23241;10101;2;10101;0;0;5;10;71;222;50;10;2;217;840;272;478;1;1;3875539365;30293;6214;9815;1907;2029;1201;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 11:20:42.965";69;60831;61431;5;61431;0;0;6;10;254;222;60;10;223;225;1023;48;574;1;0;2370870951;35680;5693;11977;2565;2257;745;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 11:20:55.616";69;22431;11301;1;11301;0;0;4;10;252;222;41;11;0;214;1021;1776;1184;5;1;3513000824;24040;5858;9939;3373;830;830;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-23 11:21:27.878";69;30251;31131;4;60001;1;0;7;10;199;222;66;12;4;233;968;37;1440;14;0;3200419520;42221;5698;13958;2487;2727;716;22031;22231;11301;11101;10201;1;0;0;0;0;0;0
"2016-08-23 11:22:14.252";44;23031;22631;4;22731;0;0;5;10;101;222;50;10;231;227;5478;9775;1745;4;89;3393913927;12312;61970;56073;29189;6914;39424;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 11:22:29.633";69;20301;21731;5;10101;0;0;5;10;116;222;51;10;245;10;885;1897;510;7;0;1344807729;29350;5459;11173;1745;1464;0;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 11:22:31.76";69;21731;40031;1;40031;0;0;4;10;229;222;41;11;210;213;998;2663;727;0;1;2780504852;24021;6246;8864;1984;1464;636;10301;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-23 11:22:53.5";69;30551;31131;4;60001;0;0;7;10;19;222;65;11;3;234;788;416;2187;43;1;549808894;42266;5557;13018;2724;2801;599;22031;10101;40031;10301;10201;1;0;0;0;0;0;0
"2016-08-23 11:28:43.912";69;30451;31131;5;60001;0;0;7;10;227;222;64;10;2;225;1252;225;2291;66;0;3265955720;42644;5607;14993;2712;2943;734;22031;22431;11301;11101;10201;1;0;0;0;0;0;0
"2016-08-23 11:30:03.6";69;50031;50131;5;31301;0;0;6;10;110;222;69;10;219;209;879;237;1551;24;0;457231951;36346;6342;12912;2048;2317;676;11501;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 11:30:35.968";69;30851;31131;1;31131;4;0;6;10;121;222;70;16;0;212;890;0;4904;416;0;3943848173;36638;6086;12838;2943;2209;661;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-23 11:31:05.076";44;22731;11301;2;40031;2;0;4;10;52;222;40;10;3;227;5941;10354;2038;1;0;2674090173;31769;31753;29449;29442;31490;31488;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 11:34:29.788";69;10011;1;1;1;0;0;1;10;110;222;10;10;6;255;1135;5392;0;0;0;656070887;5946;5946;2645;2645;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 11:34:35.893";69;40331;11001;4;10601;0;0;4;10;172;222;40;10;0;2;941;1081;613;6;0;528736928;23904;5845;9419;2397;1028;1028;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-23 11:36:06.445";69;22531;11501;5;22231;0;0;5;10;137;222;50;10;3;222;906;18;173;0;0;150084219;29734;5840;10854;2390;1561;733;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 11:40:30.46";69;11601;11501;4;11501;0;0;5;10;23;222;50;10;8;8;1048;844;82;0;1;3492822565;30117;6061;9274;943;828;0;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 11:42:52.892";69;60201;62231;5;62131;0;0;6;10;17;222;60;10;219;217;1042;215;527;0;0;1353639495;36453;5882;14575;2458;1556;0;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-23 11:43:08.364";69;11201;10801;1;10801;0;0;2;10;169;222;20;10;0;255;938;10552;174;0;1;2149766211;11897;5755;4703;1780;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 11:43:51.408";69;50431;61931;5;11801;0;0;6;10;201;222;60;10;228;5;970;995;552;16;0;1735180851;36191;6052;12205;1815;2287;798;11501;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-23 11:45:58.56";69;11401;10101;2;10101;0;0;5;10;50;222;50;10;2;3;819;3395;202;0;1;3296214765;29794;5683;11442;3103;828;0;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 11:56:33.376";69;20441;10501;1;10501;0;0;4;10;203;222;40;10;0;217;972;1220;361;0;0;3277728974;23889;5842;9793;2381;3340;3340;10301;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-23 11:57:56.024";69;61631;10101;1;10101;0;0;5;10;15;222;50;10;2;220;16;8;12;0;0;2096460719;29790;5711;10200;2292;1547;719;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 11:59:11.164";69;61531;61431;5;61431;0;0;6;10;86;222;60;10;245;243;855;223;671;2;0;2416745451;36528;5938;11738;2370;2135;623;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 11:59:14.801";69;10301;10801;2;10201;0;0;2;10;211;222;20;10;0;255;980;25421;303;0;1;2090784711;12059;5917;4570;1647;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-23 12:04:15.664";69;60931;10101;1;10101;2;0;5;10;141;222;50;10;0;216;910;519;1043;4;0;2247196019;30169;5838;10845;2497;1482;654;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 12:05:05.22";69;62231;22431;4;10101;0;0;5;10;93;222;51;10;233;231;862;155;283;0;1;2608138077;30571;6164;12117;2222;1556;721;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-23 12:05:19.009";69;21831;20141;5;10101;0;0;5;10;142;222;50;10;238;233;911;10;137;0;0;4040534593;30779;6058;10042;2304;3945;714;10601;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 12:06:22.353";69;61431;10101;1;10101;4;0;5;10;149;222;51;11;1;217;918;1758;1435;5;1;2279963519;30369;6038;9288;940;1512;684;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-23 12:06:56.108";69;61731;20031;5;61431;0;0;6;10;94;222;60;10;0;212;863;31;397;1;0;2741612143;36375;5821;12698;1068;4807;748;20141;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-23 12:07:02.916";69;22231;11301;1;11301;0;0;4;10;46;222;40;10;2;221;815;987;468;3;1;3499893824;23893;5711;9085;2519;637;637;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-23 12:07:41.408";69;60331;60931;5;11401;0;0;6;10;64;222;60;10;246;243;833;64;341;0;0;2272567451;36770;5733;12482;1762;2201;715;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 12:08:53.036";69;61331;11401;5;11401;0;0;6;10;241;222;60;10;5;229;1010;60;450;2;0;416391723;37088;6235;14340;2947;1539;711;11501;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-23 12:09:13.673";69;10911;11201;3;11201;0;0;3;10;97;222;30;10;0;0;866;0;314;0;0;11796376;18860;6360;6416;1757;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
